-5	0.2427927070837708
-4.99875	0.2431285258091675
-4.9975	0.2441359819853581
-4.99625	0.2448076194361513
-4.995	0.245143438161548
-4.99375	0.2454792568869446
-4.9925	0.2458150756123415
-4.99125	0.2468225317885317
-4.99	0.2471583505139285
-4.98875	0.2474941692393258
-4.9875	0.2488374441409122
-4.98625	0.2485016254155155
-4.985	0.2474941692393257
-4.98375	0.2461508943377379
-4.9825	0.2454792568869447
-4.98125	0.2434643445345643
-4.98	0.2427927070837711
-4.97875	0.2431285258091675
-4.9775	0.2441359819853578
-4.97625	0.2444718007107545
-4.975	0.2448076194361516
-4.97375	0.2454792568869447
-4.9725	0.2458150756123415
-4.97125	0.2468225317885313
-4.97	0.2471583505139285
-4.96875	0.2474941692393252
-4.9675	0.2488374441409122
-4.96625	0.248501625415515
-4.965	0.2474941692393252
-4.96375	0.2461508943377382
-4.9625	0.2458150756123416
-4.96125	0.2434643445345643
-4.96	0.2427927070837708
-4.95875	0.2431285258091675
-4.9575	0.2441359819853581
-4.95625	0.2448076194361513
-4.955	0.2448076194361513
-4.95375	0.2454792568869444
-4.9525	0.2458150756123419
-4.95125	0.2468225317885317
-4.95	0.2471583505139285
-4.94875	0.247494169239325
-4.9475	0.2488374441409122
-4.94625	0.2485016254155155
-4.945	0.247829987964722
-4.94375	0.2461508943377381
-4.9425	0.2458150756123415
-4.94125	0.2434643445345643
-4.94	0.2427927070837711
-4.93875	0.2431285258091675
-4.9375	0.2441359819853578
-4.93625	0.2448076194361513
-4.935	0.2448076194361516
-4.93375	0.2454792568869447
-4.9325	0.2458150756123415
-4.93125	0.2468225317885313
-4.93	0.2471583505139285
-4.92875	0.2474941692393252
-4.9275	0.2488374441409122
-4.92625	0.2485016254155152
-4.925	0.247829987964722
-4.92375	0.2461508943377382
-4.9225	0.2458150756123416
-4.92125	0.243464344534564
-4.92	0.2427927070837708
-4.91875	0.2431285258091675
-4.9175	0.2441359819853573
-4.91625	0.2444718007107545
-4.915	0.2448076194361513
-4.91375	0.2454792568869447
-4.9125	0.2458150756123419
-4.91125	0.2468225317885317
-4.91	0.2471583505139285
-4.90875	0.247494169239325
-4.9075	0.2488374441409122
-4.90625	0.2485016254155155
-4.905	0.247829987964722
-4.90375	0.2461508943377381
-4.9025	0.2458150756123415
-4.90125	0.243800163259961
-4.9	0.2427927070837713
-4.89875	0.2431285258091675
-4.8975	0.2441359819853578
-4.89625	0.2448076194361513
-4.895	0.2448076194361516
-4.89375	0.2454792568869447
-4.8925	0.2458150756123415
-4.89125	0.2468225317885313
-4.89	0.2471583505139286
-4.88875	0.2474941692393252
-4.8875	0.2488374441409122
-4.88625	0.2488374441409122
-4.885	0.247829987964722
-4.88375	0.246486713063135
-4.8825	0.2458150756123415
-4.88125	0.2438001632599605
-4.88	0.2427927070837708
-4.87875	0.2431285258091675
-4.8775	0.2441359819853573
-4.87625	0.2448076194361513
-4.875	0.245143438161548
-4.87375	0.2454792568869447
-4.8725	0.2458150756123419
-4.87125	0.2468225317885317
-4.87	0.2471583505139285
-4.86875	0.247494169239325
-4.8675	0.2488374441409122
-4.86625	0.2488374441409122
-4.865	0.247829987964722
-4.86375	0.2464867130631347
-4.8625	0.2458150756123415
-4.86125	0.243800163259961
-4.86	0.2427927070837713
-4.85875	0.243128525809168
-4.8575	0.2441359819853578
-4.85625	0.2448076194361513
-4.855	0.2448076194361513
-4.85375	0.2454792568869447
-4.8525	0.2458150756123415
-4.85125	0.246486713063135
-4.85	0.2471583505139286
-4.84875	0.2474941692393252
-4.8475	0.2488374441409122
-4.84625	0.2485016254155156
-4.845	0.247829987964722
-4.84375	0.246486713063135
-4.8425	0.2458150756123415
-4.84125	0.2438001632599605
-4.84	0.2427927070837708
-4.83875	0.2431285258091675
-4.8375	0.2441359819853573
-4.83625	0.2444718007107545
-4.835	0.2448076194361513
-4.83375	0.2454792568869447
-4.8325	0.2458150756123419
-4.83125	0.2468225317885317
-4.83	0.2471583505139285
-4.82875	0.247494169239325
-4.8275	0.2488374441409122
-4.82625	0.2488374441409122
